kode,nama,provinsi,kabupaten,kecamatan,desa
1376031005,,Sumatera Barat,Kota Payakumbuh,Payakumbuh Timur,
1376031007,,Sumatera Barat,Kota Payakumbuh,Payakumbuh Timur,
1376031009,,Sumatera Barat,Kota Payakumbuh,Payakumbuh Timur,
1376031010,,Sumatera Barat,Kota Payakumbuh,Payakumbuh Timur,
1376031011,,Sumatera Barat,Kota Payakumbuh,Payakumbuh Timur,
1376031015,,Sumatera Barat,Kota Payakumbuh,Payakumbuh Timur,
1376041001,,Sumatera Barat,Kota Payakumbuh,-,
1376041002,,Sumatera Barat,Kota Payakumbuh,-,
1376041003,,Sumatera Barat,Kota Payakumbuh,-,
1376041004,,Sumatera Barat,Kota Payakumbuh,-,
1376041005,,Sumatera Barat,Kota Payakumbuh,-,
1376041006,,Sumatera Barat,Kota Payakumbuh,-,
1376051001,,Sumatera Barat,Kota Payakumbuh,-,
1376051002,,Sumatera Barat,Kota Payakumbuh,-,
1376051003,,Sumatera Barat,Kota Payakumbuh,-,
1376051005,,Sumatera Barat,Kota Payakumbuh,-,
1376051006,,Sumatera Barat,Kota Payakumbuh,-,
1376051010,,Sumatera Barat,Kota Payakumbuh,-,
1377011001,,Sumatera Barat,Kota,Pariaman Tengah,
1377011002,,Sumatera Barat,Kota,Pariaman Tengah,
1377011003,,Sumatera Barat,Kota,Pariaman Tengah,
1377011004,,Sumatera Barat,Kota,Pariaman Tengah,
1377011005,,Sumatera Barat,Kota,Pariaman Tengah,
1377011006,,Sumatera Barat,Kota,Pariaman Tengah,
1377011007,,Sumatera Barat,Kota,Pariaman Tengah,
1377011008,,Sumatera Barat,Kota,Pariaman Tengah,
1377011009,,Sumatera Barat,Kota,Pariaman Tengah,
1377011010,,Sumatera Barat,Kota,Pariaman Tengah,
1377011011,,Sumatera Barat,Kota,Pariaman Tengah,
1377011012,,Sumatera Barat,Kota,Pariaman Tengah,
1377011013,,Sumatera Barat,Kota,Pariaman Tengah,
1377011014,,Sumatera Barat,Kota,Pariaman Tengah,
1377011015,,Sumatera Barat,Kota,Pariaman Tengah,
1377011016,,Sumatera Barat,Kota,Pariaman Tengah,
1377012017,,Sumatera Barat,Kota,Pariaman Tengah,
1377012018,,Sumatera Barat,Kota,Pariaman Tengah,
1377012019,,Sumatera Barat,Kota,Pariaman Tengah,
1377012020,,Sumatera Barat,Kota,Pariaman Tengah,
1377012021,,Sumatera Barat,Kota,Pariaman Tengah,
1377012025,,Sumatera Barat,Kota,Pariaman Tengah,
1377022005,Ampalu,Sumatera Barat,Kota Pariaman,Pariaman Utara,Ampalu
1377022006,Apar,Sumatera Barat,Kota Pariaman,Pariaman Utara,Apar
1377022007,Tanjung Sabar,Sumatera Barat,Kota Pariaman,Pariaman Utara,Tanjung Sabar
1377022008,Cubadak Air Selatan,Sumatera Barat,Kota Pariaman,Pariaman Utara,Cubadak Air Selatan
1377022009,Sikapak Barat,Sumatera Barat,Kota Pariaman,Pariaman Utara,Sikapak Barat
1377022010,Sikapak Timur,Sumatera Barat,Kota Pariaman,Pariaman Utara,Sikapak Timur
1377022011,Manggung,Sumatera Barat,Kota Pariaman,Pariaman Utara,Manggung
1377022012,Cubadak Air Utara,Sumatera Barat,Kota Pariaman,Pariaman Utara,Cubadak Air Utara
1377022013,Tungkal Selatan,Sumatera Barat,Kota Pariaman,Pariaman Utara,Tungkal Selatan
1377022014,Naras Hilir,Sumatera Barat,Kota Pariaman,Pariaman Utara,Naras Hilir
1377022015,Naras I,Sumatera Barat,Kota Pariaman,Pariaman Utara,Naras I
1377022016,Balai Naras,Sumatera Barat,Kota Pariaman,Pariaman Utara,Balai Naras
1377022017,Padang Birik Birik,Sumatera Barat,Kota Pariaman,Pariaman Utara,Padang Birik Birik
1377022018,Sintuk,Sumatera Barat,Kota Pariaman,Pariaman Utara,Sintuk
1377022019,Sungai Rambai,Sumatera Barat,Kota Pariaman,Pariaman Utara,Sungai Rambai
1377022020,Tungkal Utara,Sumatera Barat,Kota Pariaman,Pariaman Utara,Tungkal Utara
1377022021,Cubadak Air,Sumatera Barat,Kota Pariaman,Pariaman Utara,Cubadak Air
1377032007,Balai Kurai Taji,Sumatera Barat,Kota Pariaman,Pariaman Selatan,Balai Kurai Taji
1377032008,Pauh Kurai Taji,Sumatera Barat,Kota Pariaman,Pariaman Selatan,Pauh Kurai Taji
1377032009,Simpang,Sumatera Barat,Kota Pariaman,Pariaman Selatan,Simpang
1377032010,Toboh Palabah,Sumatera Barat,Kota Pariaman,Pariaman Selatan,Toboh Palabah
1377032011,Marabau,Sumatera Barat,Kota Pariaman,Pariaman Selatan,Marabau
1377032012,Batang Tajongkek,Sumatera Barat,Kota Pariaman,Pariaman Selatan,Batang Tajongkek
1377032013,Sikabu,Sumatera Barat,Kota Pariaman,Pariaman Selatan,Sikabu
1377032014,Sungai Kasai,Sumatera Barat,Kota Pariaman,Pariaman Selatan,Sungai Kasai
1377032015,Palak Aneh,Sumatera Barat,Kota Pariaman,Pariaman Selatan,Palak Aneh
1377032016,Kampung Apar,Sumatera Barat,Kota Pariaman,Pariaman Selatan,Kampung Apar
1377032017,Marunggi,Sumatera Barat,Kota Pariaman,Pariaman Selatan,Marunggi
1377032018,Taluk,Sumatera Barat,Kota Pariaman,Pariaman Selatan,Taluk
1377032019,Padang Cakur,Sumatera Barat,Kota Pariaman,Pariaman Selatan,Padang Cakur
1377032020,Punggung Lading,Sumatera Barat,Kota Pariaman,Pariaman Selatan,Punggung Lading
1377032021,Rambai,Sumatera Barat,Kota Pariaman,Pariaman Selatan,Rambai
1377042001,Talago Sarik,Sumatera Barat,Kota Pariaman,Pariaman Timur,Talago Sarik
1377042002,Pakasai,Sumatera Barat,Kota Pariaman,Pariaman Timur,Pakasai
1377042003,Kampung Baru  Padusunan,Sumatera Barat,Kota Pariaman,Pariaman Timur,Kampung Baru  Padusunan
1377042004,Kampung Gadang,Sumatera Barat,Kota Pariaman,Pariaman Timur,Kampung Gadang
1377042005,Koto Marapak,Sumatera Barat,Kota Pariaman,Pariaman Timur,Koto Marapak
1377042006,Batang Kabung,Sumatera Barat,Kota Pariaman,Pariaman Timur,Batang Kabung
1377042008,Air Santok,Sumatera Barat,Kota Pariaman,Pariaman Timur,Air Santok
1377042009,Cubadak Mentawai,Sumatera Barat,Kota Pariaman,Pariaman Timur,Cubadak Mentawai
1377042010,Sungai Sirah,Sumatera Barat,Kota Pariaman,Pariaman Timur,Sungai Sirah
1377042011,Sungai Pasak,Sumatera Barat,Kota Pariaman,Pariaman Timur,Sungai Pasak
1377042012,Bungo Tanjung,Sumatera Barat,Kota Pariaman,Pariaman Timur,Bungo Tanjung
1377042013,Kampung Tangah,Sumatera Barat,Kota Pariaman,Pariaman Timur,Kampung Tangah
1377042014,Kampung Kandang,Sumatera Barat,Kota Pariaman,Pariaman Timur,Kampung Kandang
1377042015,Kaluat,Sumatera Barat,Kota Pariaman,Pariaman Timur,Kaluat
1377042016,Kajai,Sumatera Barat,Kota Pariaman,Pariaman Timur,Kajai
1401011011,,Riau,Kab.,Bangkinang Kota,
1401011013,,Riau,Kab.,Bangkinang Kota,
1401012009,,Riau,Kab.,Bangkinang Kota,
1401012010,,Riau,Kab.,Bangkinang Kota,
1401021027,,Riau,Kab.,Kampar,
1401022001,,Riau,Kab.,Kampar,
1401022003,,Riau,Kab.,Kampar,
1401022006,,Riau,Kab.,Kampar,
1401022007,,Riau,Kab.,Kampar,
1401022008,,Riau,Kab.,Kampar,
1401022023,,Riau,Kab.,Kampar,
1401022024,,Riau,Kab.,Kampar,
1401022025,,Riau,Kab.,Kampar,
1401022028,,Riau,Kab.,Kampar,
1401022030,,Riau,Kab.,Kampar,
1401022031,,Riau,Kab.,Kampar,
1401022032,,Riau,Kab.,Kampar,
1401022033,,Riau,Kab.,Kampar,
1401022035,Koto Tibun,Riau,Kab.,Kampar,Koto Tibun
1401022036,Ranah Singkuang,Riau,Kab.,Kampar,Ranah Singkuang
1401032001,Tambang,Riau,Kab. Kampar,Tambang,Tambang
1401032002,Kuapan,Riau,Kab. Kampar,Tambang,Kuapan
1401032003,Gobah,Riau,Kab. Kampar,Tambang,Gobah
1401032004,Teluk Kenidai,Riau,Kab. Kampar,Tambang,Teluk Kenidai
1401032005,Aursati,Riau,Kab. Kampar,Tambang,Aursati
1401032006,Padang Luas,Riau,Kab. Kampar,Tambang,Padang Luas
1401032007,Terantang,Riau,Kab. Kampar,Tambang,Terantang
1401032008,Kualu,Riau,Kab. Kampar,Tambang,Kualu
1401032009,Rimbo Panjang,Riau,Kab. Kampar,Tambang,Rimbo Panjang
1401032010,Parit Baru,Riau,Kab. Kampar,Tambang,Parit Baru
1401032011,Kemang Indah,Riau,Kab. Kampar,Tambang,Kemang Indah
1401032012,Kualu Nenas,Riau,Kab. Kampar,Tambang,Kualu Nenas
1401032013,Tarai Bangun,Riau,Kab. Kampar,Tambang,Tarai Bangun
1401032015,Balam Jaya,Riau,Kab. Kampar,Tambang,Balam Jaya
1401032016,Pulau Permai,Riau,Kab. Kampar,Tambang,Pulau Permai
1401032017,Palung Raya,Riau,Kab. Kampar,Tambang,Palung Raya
1401041018,,Riau,Kab. Kampar,Xiii Koto Kampar,
1401042004,Gunung Bungsu,Riau,Kab. Kampar,Xiii Koto Kampar,Gunung Bungsu
1401042005,Koto Tuo,Riau,Kab. Kampar,Xiii Koto Kampar,Koto Tuo
1401042006,Balung,Riau,Kab. Kampar,Xiii Koto Kampar,Balung
1401042007,Muara Takus,Riau,Kab. Kampar,Xiii Koto Kampar,Muara Takus
1401042010,Pulau Gadang,Riau,Kab. Kampar,Xiii Koto Kampar,Pulau Gadang
1401042011,Tanjung Alai,Riau,Kab. Kampar,Xiii Koto Kampar,Tanjung Alai
1401042012,Ranah Sungkai,Riau,Kab. Kampar,Xiii Koto Kampar,Ranah Sungkai
1401042014,Koto Mesjid,Riau,Kab. Kampar,Xiii Koto Kampar,Koto Mesjid
1401042016,Pongkai Istiqomah,Riau,Kab. Kampar,Xiii Koto Kampar,Pongkai Istiqomah
1401042017,Binamang,Riau,Kab. Kampar,Xiii Koto Kampar,Binamang
1401042019,Koto Tuo Barat,Riau,Kab. Kampar,Xiii Koto Kampar,Koto Tuo Barat
1401052001,Kuok,Riau,Kab. Kampar,Kuok,Kuok
1401052005,Merangin,Riau,Kab. Kampar,Kuok,Merangin
1401052006,Empat Balai,Riau,Kab. Kampar,Kuok,Empat Balai
1401052007,Pulau Jambu,Riau,Kab. Kampar,Kuok,Pulau Jambu
1401052008,Silam,Riau,Kab. Kampar,Kuok,Silam
1401052010,Bukit Melintang,Riau,Kab. Kampar,Kuok,Bukit Melintang
1401052011,Pulau Terap,Riau,Kab. Kampar,Kuok,Pulau Terap
1401052012,Lereng,Riau,Kab. Kampar,Kuok,Lereng
1401062001,Pangkalan Baru,Riau,Kab. Kampar,Siak Hulu,Pangkalan Baru
1401062002,Desa Baru,Riau,Kab. Kampar,Siak Hulu,Desa Baru
1401062003,Teratak Buluh,Riau,Kab. Kampar,Siak Hulu,Teratak Buluh
1401062005,Lubuk Siam,Riau,Kab. Kampar,Siak Hulu,Lubuk Siam
1401062006,Buluh Cina,Riau,Kab. Kampar,Siak Hulu,Buluh Cina
1401062007,Buluh Nipis,Riau,Kab. Kampar,Siak Hulu,Buluh Nipis
1401062011,Tanah Merah,Riau,Kab. Kampar,Siak Hulu,Tanah Merah
1401062012,Pandau Jaya,Riau,Kab. Kampar,Siak Hulu,Pandau Jaya
1401062013,Tanjung Balam,Riau,Kab. Kampar,Siak Hulu,Tanjung Balam
1401062015,,Riau,Kab. Kampar,Siak Hulu,
1401062016,,Riau,Kab. Kampar,Siak Hulu,
1401071027,,Riau,Kab. Kampar,Kampar Kiri,
1401072003,,Riau,Kab. Kampar,Kampar Kiri,
1401072004,,Riau,Kab. Kampar,Kampar Kiri,
1401072005,,Riau,Kab. Kampar,Kampar Kiri,
1401072006,,Riau,Kab. Kampar,Kampar Kiri,
1401072008,,Riau,Kab. Kampar,Kampar Kiri,
1401072013,,Riau,Kab. Kampar,Kampar Kiri,
1401072016,,Riau,Kab. Kampar,Kampar Kiri,
1401072020,Sungai Rambai,Riau,Kab. Kampar,Kampar Kiri,Sungai Rambai
1401072021,Tanjung Harapan,Riau,Kab. Kampar,Kampar Kiri,Tanjung Harapan
1401072023,Sungai Raja,Riau,Kab. Kampar,Kampar Kiri,Sungai Raja
1401072026,Sungai Sarik,Riau,Kab. Kampar,Kampar Kiri,Sungai Sarik
1401072028,Lipat Kain Utara,Riau,Kab. Kampar,Kampar Kiri,Lipat Kain Utara
1401072029,Lipat Kain Selatan,Riau,Kab. Kampar,Kampar Kiri,Lipat Kain Selatan
1401072030,Kuntu Darussalam,Riau,Kab. Kampar,Kampar Kiri,Kuntu Darussalam
1401072031,Tanjung Mas,Riau,Kab. Kampar,Kampar Kiri,Tanjung Mas
1401072032,Sungai Harapan,Riau,Kab. Kampar,Kampar Kiri,Sungai Harapan
1401072033,Sungai Liti,Riau,Kab. Kampar,Kampar Kiri,Sungai Liti
1401081001,,Riau,Kab. Kampar,Kampar Kiri Hilir,
1401082002,Mentulik,Riau,Kab. Kampar,Kampar Kiri Hilir,Mentulik
1401082003,Sungai Simpang Dua,Riau,Kab. Kampar,Kampar Kiri Hilir,Sungai Simpang Dua
1401082004,Sungai Bungo,Riau,Kab. Kampar,Kampar Kiri Hilir,Sungai Bungo
1401082005,Rantau Kasih,Riau,Kab. Kampar,Kampar Kiri Hilir,Rantau Kasih
1401082006,Sungai Petai,Riau,Kab. Kampar,Kampar Kiri Hilir,Sungai Petai
1401082007,Gading Permai,Riau,Kab. Kampar,Kampar Kiri Hilir,Gading Permai
1401082008,Bangun Sari,Riau,Kab. Kampar,Kampar Kiri Hilir,Bangun Sari
1401092001,Gema,Riau,Kab. Kampar,Kampar Kiri Hulu,Gema
1401092002,Tanjung Belit,Riau,Kab. Kampar,Kampar Kiri Hulu,Tanjung Belit
1401092003,Tanjung Belit Selatan,Riau,Kab. Kampar,Kampar Kiri Hulu,Tanjung Belit Selatan
1401092004,Koto Lama,Riau,Kab. Kampar,Kampar Kiri Hulu,Koto Lama
1401092006,Aur Kuning,Riau,Kab. Kampar,Kampar Kiri Hulu,Aur Kuning
1401092007,Ludai,Riau,Kab. Kampar,Kampar Kiri Hulu,Ludai
1401092008,Tanjung Karang,Riau,Kab. Kampar,Kampar Kiri Hulu,Tanjung Karang
1401092009,Batu Sasak,Riau,Kab. Kampar,Kampar Kiri Hulu,Batu Sasak
1401092010,Pangkalan Kapas,Riau,Kab. Kampar,Kampar Kiri Hulu,Pangkalan Kapas
1401092011,Kebun Tinggi,Riau,Kab. Kampar,Kampar Kiri Hulu,Kebun Tinggi
1401092012,Tanjung Beringin,Riau,Kab. Kampar,Kampar Kiri Hulu,Tanjung Beringin
1401092013,Gajah Bertalut,Riau,Kab. Kampar,Kampar Kiri Hulu,Gajah Bertalut
1401092014,Danau Sontul,Riau,Kab. Kampar,Kampar Kiri Hulu,Danau Sontul
1401092015,Pangkalan Serai,Riau,Kab. Kampar,Kampar Kiri Hulu,Pangkalan Serai
1401092016,Dua Sepakat,Riau,Kab. Kampar,Kampar Kiri Hulu,Dua Sepakat
1401092017,Terusan,Riau,Kab. Kampar,Kampar Kiri Hulu,Terusan
1401092019,Sungai Santi,Riau,Kab. Kampar,Kampar Kiri Hulu,Sungai Santi
1401092020,Subayang Jaya,Riau,Kab. Kampar,Kampar Kiri Hulu,Subayang Jaya
1401092021,Tanjung Permai,Riau,Kab. Kampar,Kampar Kiri Hulu,Tanjung Permai
1401092022,Bukit Betung,Riau,Kab. Kampar,Kampar Kiri Hulu,Bukit Betung
1401092023,Muaro Bio,Riau,Kab. Kampar,Kampar Kiri Hulu,Muaro Bio
1401092024,Lubuk Bigau,Riau,Kab. Kampar,Kampar Kiri Hulu,Lubuk Bigau
1401102001,Petapahan,Riau,Kab. Kampar,Tapung,Petapahan
1401102002,Pantai Cermin,Riau,Kab. Kampar,Tapung,Pantai Cermin
1401102003,Petapahan Jaya,Riau,Kab. Kampar,Tapung,Petapahan Jaya
1401102004,Mukti Sari,Riau,Kab. Kampar,Tapung,Mukti Sari
1401102006,Indra Sakti,Riau,Kab. Kampar,Tapung,Indra Sakti
1401102007,Gading Sari,Riau,Kab. Kampar,Tapung,Gading Sari
1401102008,Sumber Makmur,Riau,Kab. Kampar,Tapung,Sumber Makmur
1401102009,Pancuran Gading,Riau,Kab. Kampar,Tapung,Pancuran Gading
1401102010,Sari Galuh,Riau,Kab. Kampar,Tapung,Sari Galuh
1401102011,Tri Manunggal,Riau,Kab. Kampar,Tapung,Tri Manunggal
1401102012,Air Terbit,Riau,Kab. Kampar,Tapung,Air Terbit
1401102013,Tanjung Sawit,Riau,Kab. Kampar,Tapung,Tanjung Sawit
1401102014,Pagaruyung,Riau,Kab. Kampar,Tapung,Pagaruyung
1401102015,Sibuak,Riau,Kab. Kampar,Tapung,Sibuak
1401102016,Pelambaian,Riau,Kab. Kampar,Tapung,Pelambaian
1401102017,Kenantan,Riau,Kab. Kampar,Tapung,Kenantan
1401102018,Indrapuri,Riau,Kab. Kampar,Tapung,Indrapuri
1401102019,Sungai Lambu  Makmur,Riau,Kab. Kampar,Tapung,Sungai Lambu  Makmur
1401102021,Karya Indah,Riau,Kab. Kampar,Tapung,Karya Indah
1401102022,Kijang Rejo,Riau,Kab. Kampar,Tapung,Kijang Rejo
1401102023,Sungai Agung,Riau,Kab. Kampar,Tapung,Sungai Agung
1401102024,Bencah Kelubi,Riau,Kab. Kampar,Tapung,Bencah Kelubi
1401102025,Batu Gajah,Riau,Kab. Kampar,Tapung,Batu Gajah
1401112001,Koto Garo,Riau,Kab. Kampar,Tapung Hilir,Koto Garo
1401112002,Sekijang,Riau,Kab. Kampar,Tapung Hilir,Sekijang
1401112003,Beringin Lestari,Riau,Kab. Kampar,Tapung Hilir,Beringin Lestari
1401112004,Kota Bangun,Riau,Kab. Kampar,Tapung Hilir,Kota Bangun
1401112005,Cinta Damai,Riau,Kab. Kampar,Tapung Hilir,Cinta Damai
1401112006,Suka Maju,Riau,Kab. Kampar,Tapung Hilir,Suka Maju
1401112008,Tebing Lestari,Riau,Kab. Kampar,Tapung Hilir,Tebing Lestari
1401112009,Tanah Tinggi,Riau,Kab. Kampar,Tapung Hilir,Tanah Tinggi
1401112010,Koto Aman,Riau,Kab. Kampar,Tapung Hilir,Koto Aman
1401112011,Tapung Lestari,Riau,Kab. Kampar,Tapung Hilir,Tapung Lestari
1401112012,Tapung Makmur,Riau,Kab. Kampar,Tapung Hilir,Tapung Makmur
1401112013,Tandan Sari,Riau,Kab. Kampar,Tapung Hilir,Tandan Sari
1401112014,Gerbang Sari,Riau,Kab. Kampar,Tapung Hilir,Gerbang Sari
1401112015,Kijang Jaya,Riau,Kab. Kampar,Tapung Hilir,Kijang Jaya
1401112016,Kijang Makmur,Riau,Kab. Kampar,Tapung Hilir,Kijang Makmur
1401122001,Senama Nenek,Riau,Kab. Kampar,Tapung Hulu,Senama Nenek
1401122002,Kasikan,Riau,Kab. Kampar,Tapung Hulu,Kasikan
1401122004,Danau Lancang,Riau,Kab. Kampar,Tapung Hulu,Danau Lancang
1401122005,Muara Intan,Riau,Kab. Kampar,Tapung Hulu,Muara Intan
1401122006,Intan Jaya,Riau,Kab. Kampar,Tapung Hulu,Intan Jaya
1401122007,Tanah Datar,Riau,Kab. Kampar,Tapung Hulu,Tanah Datar
1401122008,Rimba Jaya,Riau,Kab. Kampar,Tapung Hulu,Rimba Jaya
1401122009,Rimba Makmur,Riau,Kab. Kampar,Tapung Hulu,Rimba Makmur
1401122010,Rimba Beringin,Riau,Kab. Kampar,Tapung Hulu,Rimba Beringin
1401122011,Sukaramai,Riau,Kab. Kampar,Tapung Hulu,Sukaramai
1401122012,Sumber Sari,Riau,Kab. Kampar,Tapung Hulu,Sumber Sari
1401122013,Kusau Makmur,Riau,Kab. Kampar,Tapung Hulu,Kusau Makmur
1401122014,Talang Danto,Riau,Kab. Kampar,Tapung Hulu,Talang Danto
1401132001,Salo,Riau,Kab. Kampar,Salo,Salo
1401132002,Siabu,Riau,Kab. Kampar,Salo,Siabu
1401132004,Sipungguk,Riau,Kab. Kampar,Salo,Sipungguk
1401132005,Ganting Damai,Riau,Kab. Kampar,Salo,Ganting Damai
1401132006,Ganting,Riau,Kab. Kampar,Salo,Ganting
1401142001,Pulau Payung,Riau,Kab. Kampar,Rumbio Jaya,Pulau Payung
1401142002,Teratak,Riau,Kab. Kampar,Rumbio Jaya,Teratak
1401142003,Alam Panjang,Riau,Kab. Kampar,Rumbio Jaya,Alam Panjang
1401142004,Bukit Kratai,Riau,Kab. Kampar,Rumbio Jaya,Bukit Kratai
1401142005,Batang Batindih,Riau,Kab. Kampar,Rumbio Jaya,Batang Batindih
1401142006,Tambusai,Riau,Kab. Kampar,Rumbio Jaya,Tambusai
1401142007,Simpang Petai,Riau,Kab. Kampar,Rumbio Jaya,Simpang Petai
1401151007,,Riau,Kab. Kampar,Bangkinang,
1401151008,,Riau,Kab. Kampar,Bangkinang,
1401152001,Pulau Lawas,Riau,Kab. Kampar,Bangkinang,Pulau Lawas
1401152002,Muara Uwai,Riau,Kab. Kampar,Bangkinang,Muara Uwai
1401152003,Laboy Jaya,Riau,Kab. Kampar,Bangkinang,Laboy Jaya
1401152005,Suka Mulya,Riau,Kab. Kampar,Bangkinang,Suka Mulya
1401152006,Bukit Sembilan,Riau,Kab. Kampar,Bangkinang,Bukit Sembilan
1401152009,Binuang,Riau,Kab. Kampar,Bangkinang,Binuang
1401162001,Kampung Pinang,Riau,Kab. Kampar,Perhentian Raja,Kampung Pinang
1401162002,Pantai Raja,Riau,Kab. Kampar,Perhentian Raja,Pantai Raja
1401162003,Hangtuah,Riau,Kab. Kampar,Perhentian Raja,Hangtuah
1401162004,Sialang Kubang,Riau,Kab. Kampar,Perhentian Raja,Sialang Kubang
1401162005,Lubuk Sakat,Riau,Kab. Kampar,Perhentian Raja,Lubuk Sakat
1401172001,Pulau Birandang,Riau,Kab. Kampar,Kampa,Pulau Birandang
1401172002,Pulau Rambai,Riau,Kab. Kampar,Kampa,Pulau Rambai
1401172003,Kampar,Riau,Kab. Kampar,Kampa,Kampar
1401172004,Koto Perambahan,Riau,Kab. Kampar,Kampa,Koto Perambahan
1401172006,Deli Makmur,Riau,Kab. Kampar,Kampa,Deli Makmur
1401172007,Sungai Tarap,Riau,Kab. Kampar,Kampa,Sungai Tarap
1401172008,Tanjung Bungo,Riau,Kab. Kampar,Kampa,Tanjung Bungo
1401172009,Sawah Baru,Riau,Kab. Kampar,Kampa,Sawah Baru
1401182001,Muara Jalai,Riau,Kab. Kampar,Kampar Utara,Muara Jalai
1401182002,Sawah,Riau,Kab. Kampar,Kampar Utara,Sawah
1401182003,Kampung Panjang,Riau,Kab. Kampar,Kampar Utara,Kampung Panjang
1401182004,Kayu Aro,Riau,Kab. Kampar,Kampar Utara,Kayu Aro
1401182005,Sungai Tonang,Riau,Kab. Kampar,Kampar Utara,Sungai Tonang
1401182006,Sungai Jalau,Riau,Kab. Kampar,Kampar Utara,Sungai Jalau
1401182007,Sendayan,Riau,Kab. Kampar,Kampar Utara,Sendayan
1401182008,Naga Beralih,Riau,Kab. Kampar,Kampar Utara,Naga Beralih
1401192002,Bina Baru,Riau,Kab. Kampar,Kampar Kiri Tengah,Bina Baru
1401192003,Hidup Baru,Riau,Kab. Kampar,Kampar Kiri Tengah,Hidup Baru
1401192004,Karya Bakti,Riau,Kab. Kampar,Kampar Kiri Tengah,Karya Bakti
1401192005,Lubuk Sakai,Riau,Kab. Kampar,Kampar Kiri Tengah,Lubuk Sakai
1401192006,Penghidupan,Riau,Kab. Kampar,Kampar Kiri Tengah,Penghidupan
1401192007,Mayang Pongkai,Riau,Kab. Kampar,Kampar Kiri Tengah,Mayang Pongkai
1401192008,Koto Damai,Riau,Kab. Kampar,Kampar Kiri Tengah,Koto Damai
1401192009,Utama Karya,Riau,Kab. Kampar,Kampar Kiri Tengah,Utama Karya
1401192010,Bukit Sakai,Riau,Kab. Kampar,Kampar Kiri Tengah,Bukit Sakai
1401192011,Mekar Jaya,Riau,Kab. Kampar,Kampar Kiri Tengah,Mekar Jaya
1401202001,Kebun Durian,Riau,Kab. Kampar,Gunung Sahilan,Kebun Durian
1401202002,Gunung Sahilan,Riau,Kab. Kampar,Gunung Sahilan,Gunung Sahilan
1401202004,Suka Makmur,Riau,Kab. Kampar,Gunung Sahilan,Suka Makmur
1401202005,Subarak,Riau,Kab. Kampar,Gunung Sahilan,Subarak
1401202006,Sungai Lipai,Riau,Kab. Kampar,Gunung Sahilan,Sungai Lipai
1401202007,Sahilan Darussalam,Riau,Kab. Kampar,Gunung Sahilan,Sahilan Darussalam
1401202008,Gunung Mulya,Riau,Kab. Kampar,Gunung Sahilan,Gunung Mulya
1401202009,Makmur Sejahtera,Riau,Kab. Kampar,Gunung Sahilan,Makmur Sejahtera
1401212001,Siberuang,Riau,Kab. Kampar,Koto Kampar Hulu,Siberuang
1401212002,Bandur Picak,Riau,Kab. Kampar,Koto Kampar Hulu,Bandur Picak
1401212003,Gunung Malelo,Riau,Kab. Kampar,Koto Kampar Hulu,Gunung Malelo
1401212004,Tabing,Riau,Kab. Kampar,Koto Kampar Hulu,Tabing
1401212005,Pongkai,Riau,Kab. Kampar,Koto Kampar Hulu,Pongkai
1401212006,Tanjung,Riau,Kab. Kampar,Koto Kampar Hulu,Tanjung
1402011004,,Riau,Kab.,Rengat,
1402011006,,Riau,Kab.,Rengat,
1402011007,,Riau,Kab.,Rengat,
1402011008,,Riau,Kab.,Rengat,
1402011011,,Riau,Kab.,Rengat,
1402011018,,Riau,Kab.,Rengat,
1402012001,,Riau,Kab.,Rengat,
1402012002,,Riau,Kab.,Rengat,
1402012003,,Riau,Kab.,Rengat,
1402012005,,Riau,Kab.,Rengat,
1402012009,,Riau,Kab.,Rengat,
1402012010,,Riau,Kab.,Rengat,
1402012012,,Riau,Kab.,Rengat,
1402012013,,Riau,Kab.,Rengat,
1402012014,,Riau,Kab.,Rengat,
1402012023,Rawa Bangun,Riau,Kab.,Rengat,Rawa Bangun
1402021009,,Riau,Kab. Indragiri Hulu,Rengat Barat,
1402022001,Barangan,Riau,Kab. Indragiri Hulu,Rengat Barat,Barangan
1402022002,Alang Kepayang,Riau,Kab. Indragiri Hulu,Rengat Barat,Alang Kepayang
1402022003,Kota Lama,Riau,Kab. Indragiri Hulu,Rengat Barat,Kota Lama
1402022004,Redang,Riau,Kab. Indragiri Hulu,Rengat Barat,Redang
1402022005,Pekan Heran,Riau,Kab. Indragiri Hulu,Rengat Barat,Pekan Heran
1402022006,Rantau Bakung,Riau,Kab. Indragiri Hulu,Rengat Barat,Rantau Bakung
1402022007,Talang Jerinjing,Riau,Kab. Indragiri Hulu,Rengat Barat,Talang Jerinjing
1402022008,Sialang Dua Dahan,Riau,Kab. Indragiri Hulu,Rengat Barat,Sialang Dua Dahan
1402022010,Sungai Dawu,Riau,Kab. Indragiri Hulu,Rengat Barat,Sungai Dawu
1402022012,,Riau,Kab. Indragiri Hulu,Rengat Barat,
1402022013,,Riau,Kab. Indragiri Hulu,Rengat Barat,
1402022014,,Riau,Kab. Indragiri Hulu,Rengat Barat,
1402022015,,Riau,Kab. Indragiri Hulu,Rengat Barat,
1402022016,,Riau,Kab. Indragiri Hulu,Rengat Barat,
1402022017,,Riau,Kab. Indragiri Hulu,Rengat Barat,
1402022018,,Riau,Kab. Indragiri Hulu,Rengat Barat,
1402031019,,Riau,Kab. Indragiri Hulu,Kelayang,
1402032007,,Riau,Kab. Indragiri Hulu,Kelayang,
